DateTime,State,Fuel Type,Supply
09/07/2021 00:00,SA,Liquid Fuel,1548.845
09/07/2021 00:00,SA,Solar,1305.429
09/07/2021 00:00,SA,Wind,7366.704
09/07/2021 00:00,TAS,Gas,0
09/07/2021 00:00,TAS,Hydro,45455.018
09/07/2021 00:00,TAS,Wind,2009.786
09/07/2021 00:00,VIC,Battery,50.155
09/07/2021 00:00,VIC,Brown coal,97922.014
09/07/2021 00:00,VIC,Gas,15228.382
09/07/2021 00:00,VIC,Hydro,20298.876
09/07/2021 00:00,VIC,Solar,1540.266
09/07/2021 00:00,VIC,Wind,1700.882
10/07/2021 00:00,NSW,Black coal,175408.694
10/07/2021 00:00,NSW,Gas,2705.965
10/07/2021 00:00,NSW,Hydro,4405.604
10/07/2021 00:00,NSW,Liquid Fuel,0
10/07/2021 00:00,NSW,Solar,6944.362
10/07/2021 00:00,NSW,Wind,13483.004
10/07/2021 00:00,QLD,Battery,0
10/07/2021 00:00,QLD,Biomass,1658.792
10/07/2021 00:00,QLD,Black coal,121636.621
10/07/2021 00:00,QLD,Gas,12609.718
10/07/2021 00:00,QLD,Hydro,4036.166
10/07/2021 00:00,QLD,Liquid Fuel,294.12
10/07/2021 00:00,QLD,Solar,10295.355
10/07/2021 00:00,QLD,Wind,9946.134
10/07/2021 00:00,SA,Battery,405.64
10/07/2021 00:00,SA,Gas,26172.488
10/07/2021 00:00,SA,Liquid Fuel,307.211
10/07/2021 00:00,SA,Solar,1600.695
10/07/2021 00:00,SA,Wind,7324.744
10/07/2021 00:00,TAS,Gas,0
10/07/2021 00:00,TAS,Hydro,43875.553
10/07/2021 00:00,TAS,Wind,503.079
10/07/2021 00:00,VIC,Battery,20.421
10/07/2021 00:00,VIC,Brown coal,93986.127
10/07/2021 00:00,VIC,Gas,6713.786
10/07/2021 00:00,VIC,Hydro,16999.182
10/07/2021 00:00,VIC,Solar,2147.669
10/07/2021 00:00,VIC,Wind,3460.713
11/07/2021 00:00,NSW,Black coal,158475.959
11/07/2021 00:00,NSW,Gas,4773.738
11/07/2021 00:00,NSW,Hydro,5229.519
11/07/2021 00:00,NSW,Liquid Fuel,0
11/07/2021 00:00,NSW,Solar,6614.237
11/07/2021 00:00,NSW,Wind,9951.525
11/07/2021 00:00,QLD,Battery,0
11/07/2021 00:00,QLD,Biomass,1639.317
11/07/2021 00:00,QLD,Black coal,121797.464
11/07/2021 00:00,QLD,Gas,10903.486
11/07/2021 00:00,QLD,Hydro,3956.749
11/07/2021 00:00,QLD,Liquid Fuel,723.046
11/07/2021 00:00,QLD,Solar,10083.077
11/07/2021 00:00,QLD,Wind,5200.329
11/07/2021 00:00,SA,Battery,333.219
11/07/2021 00:00,SA,Gas,9113.22
11/07/2021 00:00,SA,Liquid Fuel,0
11/07/2021 00:00,SA,Solar,764.247
11/07/2021 00:00,SA,Wind,30186.056
11/07/2021 00:00,TAS,Gas,0
11/07/2021 00:00,TAS,Hydro,30433.505
11/07/2021 00:00,TAS,Wind,2478.84
11/07/2021 00:00,VIC,Battery,19.68
11/07/2021 00:00,VIC,Brown coal,104956.442
11/07/2021 00:00,VIC,Gas,9.6
11/07/2021 00:00,VIC,Hydro,2923.309
11/07/2021 00:00,VIC,Solar,1832.52
11/07/2021 00:00,VIC,Wind,27983.232
12/07/2021 00:00,NSW,Black coal,169679.532
12/07/2021 00:00,NSW,Gas,6845.031
12/07/2021 00:00,NSW,Hydro,10449.468
12/07/2021 00:00,NSW,Liquid Fuel,0
12/07/2021 00:00,NSW,Solar,4933.2
12/07/2021 00:00,NSW,Wind,8001.484
12/07/2021 00:00,QLD,Battery,0
12/07/2021 00:00,QLD,Biomass,1648.975
12/07/2021 00:00,QLD,Black coal,120492.491
12/07/2021 00:00,QLD,Gas,16338.373
12/07/2021 00:00,QLD,Hydro,3690.919
12/07/2021 00:00,QLD,Liquid Fuel,2236.199
12/07/2021 00:00,QLD,Solar,9163.176
12/07/2021 00:00,QLD,Wind,3492.421
12/07/2021 00:00,SA,Battery,324.536
12/07/2021 00:00,SA,Gas,18471.853
12/07/2021 00:00,SA,Liquid Fuel,71.352
12/07/2021 00:00,SA,Solar,1138.642
12/07/2021 00:00,SA,Wind,16935.469
12/07/2021 00:00,TAS,Gas,0
12/07/2021 00:00,TAS,Hydro,26270.205
12/07/2021 00:00,TAS,Wind,5699.716
12/07/2021 00:00,VIC,Battery,67.316
12/07/2021 00:00,VIC,Brown coal,109203.84
12/07/2021 00:00,VIC,Gas,1156.983
12/07/2021 00:00,VIC,Hydro,7801.751
12/07/2021 00:00,VIC,Solar,2131.761
12/07/2021 00:00,VIC,Wind,40968.632
13/07/2021 00:00,NSW,Black coal,177656.866
13/07/2021 00:00,NSW,Gas,5469.086
13/07/2021 00:00,NSW,Hydro,2980.396
13/07/2021 00:00,NSW,Liquid Fuel,0
13/07/2021 00:00,NSW,Solar,5127.971
13/07/2021 00:00,NSW,Wind,14677.248
13/07/2021 00:00,QLD,Battery,0.202
13/07/2021 00:00,QLD,Biomass,1674.525
13/07/2021 00:00,QLD,Black coal,116990.926
13/07/2021 00:00,QLD,Gas,18270.586
13/07/2021 00:00,QLD,Hydro,3722.311
13/07/2021 00:00,QLD,Liquid Fuel,1161.994
13/07/2021 00:00,QLD,Solar,8418.055
13/07/2021 00:00,QLD,Wind,3509.085
13/07/2021 00:00,SA,Battery,286.478
13/07/2021 00:00,SA,Gas,14330.975
13/07/2021 00:00,SA,Liquid Fuel,17.517
13/07/2021 00:00,SA,Solar,563.637
13/07/2021 00:00,SA,Wind,23138.267
13/07/2021 00:00,TAS,Gas,0
13/07/2021 00:00,TAS,Hydro,28498.211
13/07/2021 00:00,TAS,Wind,3643.132
13/07/2021 00:00,VIC,Battery,104.903
13/07/2021 00:00,VIC,Brown coal,111744.353
13/07/2021 00:00,VIC,Gas,1832.237
13/07/2021 00:00,VIC,Hydro,12058.851
13/07/2021 00:00,VIC,Solar,2359.391
13/07/2021 00:00,VIC,Wind,25174.826
14/07/2021 00:00,NSW,Black coal,170011.035
14/07/2021 00:00,NSW,Gas,9576.69
14/07/2021 00:00,NSW,Hydro,6969.801
14/07/2021 00:00,NSW,Liquid Fuel,0
14/07/2021 00:00,NSW,Solar,2194.497
14/07/2021 00:00,NSW,Wind,30352.699
14/07/2021 00:00,QLD,Battery,0.593
14/07/2021 00:00,QLD,Biomass,1497.283
14/07/2021 00:00,QLD,Black coal,121859.313
14/07/2021 00:00,QLD,Gas,15045.487
14/07/2021 00:00,QLD,Hydro,3678.411
14/07/2021 00:00,QLD,Liquid Fuel,366.831
14/07/2021 00:00,QLD,Solar,6279.189
14/07/2021 00:00,QLD,Wind,6115.562
14/07/2021 00:00,SA,Battery,345.722
14/07/2021 00:00,SA,Gas,9492.211
14/07/2021 00:00,SA,Liquid Fuel,0
14/07/2021 00:00,SA,Solar,1064.127
14/07/2021 00:00,SA,Wind,30189.265
14/07/2021 00:00,TAS,Gas,0
14/07/2021 00:00,TAS,Hydro,25782.903
14/07/2021 00:00,TAS,Wind,2536.157
14/07/2021 00:00,VIC,Battery,87.188
14/07/2021 00:00,VIC,Brown coal,107289.512
14/07/2021 00:00,VIC,Gas,1497.767
14/07/2021 00:00,VIC,Hydro,8412.109
14/07/2021 00:00,VIC,Solar,2230.703
14/07/2021 00:00,VIC,Wind,36584.689
15/07/2021 00:00,NSW,Black coal,157732.788
15/07/2021 00:00,NSW,Gas,2900.423
15/07/2021 00:00,NSW,Hydro,3064.35
15/07/2021 00:00,NSW,Liquid Fuel,0
15/07/2021 00:00,NSW,Solar,5512.852
15/07/2021 00:00,NSW,Wind,27502.931
15/07/2021 00:00,QLD,Battery,0
15/07/2021 00:00,QLD,Biomass,1165.483
15/07/2021 00:00,QLD,Black coal,121089.47
15/07/2021 00:00,QLD,Gas,16248.421
15/07/2021 00:00,QLD,Hydro,3960.389
15/07/2021 00:00,QLD,Liquid Fuel,0
15/07/2021 00:00,QLD,Solar,6303.144
15/07/2021 00:00,QLD,Wind,5211.85
15/07/2021 00:00,SA,Battery,275.881
15/07/2021 00:00,SA,Gas,7227.364
15/07/2021 00:00,SA,Liquid Fuel,11.982
15/07/2021 00:00,SA,Solar,1123.489
15/07/2021 00:00,SA,Wind,29276.833
15/07/2021 00:00,TAS,Gas,0
15/07/2021 00:00,TAS,Hydro,20334.153
15/07/2021 00:00,TAS,Wind,4541.908
15/07/2021 00:00,VIC,Battery,58.804
15/07/2021 00:00,VIC,Brown coal,106248.269
15/07/2021 00:00,VIC,Gas,806.917
15/07/2021 00:00,VIC,Hydro,6005.698
15/07/2021 00:00,VIC,Solar,1331.076
15/07/2021 00:00,VIC,Wind,37818.342
16/07/2021 00:00,NSW,Black coal,159593.351
16/07/2021 00:00,NSW,Gas,2066.628
16/07/2021 00:00,NSW,Hydro,3031.936
16/07/2021 00:00,NSW,Liquid Fuel,0
16/07/2021 00:00,NSW,Solar,5017.569
16/07/2021 00:00,NSW,Wind,34234.545
16/07/2021 00:00,QLD,Battery,3.334
16/07/2021 00:00,QLD,Biomass,989.192
16/07/2021 00:00,QLD,Black coal,120447.236
16/07/2021 00:00,QLD,Gas,13703.318
16/07/2021 00:00,QLD,Hydro,3413.169
16/07/2021 00:00,QLD,Liquid Fuel,153.425
16/07/2021 00:00,QLD,Solar,7103.388
16/07/2021 00:00,QLD,Wind,7249.714
16/07/2021 00:00,SA,Battery,304.245
16/07/2021 00:00,SA,Gas,8103.232
16/07/2021 00:00,SA,Liquid Fuel,0
16/07/2021 00:00,SA,Solar,414.242
16/07/2021 00:00,SA,Wind,30196.589
16/07/2021 00:00,TAS,Gas,0
16/07/2021 00:00,TAS,Hydro,22249.652
16/07/2021 00:00,TAS,Wind,4348.815
16/07/2021 00:00,VIC,Battery,72.243
16/07/2021 00:00,VIC,Brown coal,107406.09
16/07/2021 00:00,VIC,Gas,783.937
16/07/2021 00:00,VIC,Hydro,6521.238
16/07/2021 00:00,VIC,Solar,1071.061
16/07/2021 00:00,VIC,Wind,43047.368
17/07/2021 00:00,NSW,Black coal,144894.158
17/07/2021 00:00,NSW,Gas,3336.918
17/07/2021 00:00,NSW,Hydro,5088.421
17/07/2021 00:00,NSW,Liquid Fuel,0
17/07/2021 00:00,NSW,Solar,5219.419
17/07/2021 00:00,NSW,Wind,34467.832
17/07/2021 00:00,QLD,Battery,0
17/07/2021 00:00,QLD,Biomass,1664.058
17/07/2021 00:00,QLD,Black coal,114855.131
17/07/2021 00:00,QLD,Gas,11735.104
17/07/2021 00:00,QLD,Hydro,3396.558
17/07/2021 00:00,QLD,Liquid Fuel,150.38
17/07/2021 00:00,QLD,Solar,9110.501
17/07/2021 00:00,QLD,Wind,8675.775
17/07/2021 00:00,SA,Battery,234.01
17/07/2021 00:00,SA,Gas,8363.238
17/07/2021 00:00,SA,Liquid Fuel,0
17/07/2021 00:00,SA,Solar,1158.234
17/07/2021 00:00,SA,Wind,29172.3
17/07/2021 00:00,TAS,Gas,0
17/07/2021 00:00,TAS,Hydro,21865.526
17/07/2021 00:00,TAS,Wind,3311.815
17/07/2021 00:00,VIC,Battery,73.94
17/07/2021 00:00,VIC,Brown coal,105479.956
17/07/2021 00:00,VIC,Gas,0
17/07/2021 00:00,VIC,Hydro,61.918
17/07/2021 00:00,VIC,Solar,668.901
17/07/2021 00:00,VIC,Wind,47422.752
18/07/2021 00:00,NSW,Black coal,149290.846
18/07/2021 00:00,NSW,Gas,5883.917
18/07/2021 00:00,NSW,Hydro,2947.296
18/07/2021 00:00,NSW,Liquid Fuel,0
18/07/2021 00:00,NSW,Solar,4607.786
18/07/2021 00:00,NSW,Wind,19054.262
18/07/2021 00:00,QLD,Battery,0
18/07/2021 00:00,QLD,Biomass,1616.592
18/07/2021 00:00,QLD,Black coal,116141.505
18/07/2021 00:00,QLD,Gas,11895.429
18/07/2021 00:00,QLD,Hydro,3658.895
18/07/2021 00:00,QLD,Liquid Fuel,187.658
18/07/2021 00:00,QLD,Solar,10088.378
18/07/2021 00:00,QLD,Wind,7267.862
18/07/2021 00:00,SA,Battery,280.765
18/07/2021 00:00,SA,Gas,18656.545
18/07/2021 00:00,SA,Liquid Fuel,13.289
18/07/2021 00:00,SA,Solar,1182.997
18/07/2021 00:00,SA,Wind,5218.012
18/07/2021 00:00,TAS,Gas,0
18/07/2021 00:00,TAS,Hydro,28724.908
18/07/2021 00:00,TAS,Wind,6478.941
18/07/2021 00:00,VIC,Battery,51.83
18/07/2021 00:00,VIC,Brown coal,109418.451
18/07/2021 00:00,VIC,Gas,2471.703
18/07/2021 00:00,VIC,Hydro,9119.796
18/07/2021 00:00,VIC,Solar,1725.427
18/07/2021 00:00,VIC,Wind,17413.002
19/07/2021 00:00,NSW,Black coal,165715.206
19/07/2021 00:00,NSW,Gas,9923.665
19/07/2021 00:00,NSW,Hydro,9239.641
19/07/2021 00:00,NSW,Liquid Fuel,0
19/07/2021 00:00,NSW,Solar,4050.616
19/07/2021 00:00,NSW,Wind,10574.611
19/07/2021 00:00,QLD,Battery,0
19/07/2021 00:00,QLD,Biomass,1138.275
19/07/2021 00:00,QLD,Black coal,122906.295
19/07/2021 00:00,QLD,Gas,18968.533
19/07/2021 00:00,QLD,Hydro,4452.217
19/07/2021 00:00,QLD,Liquid Fuel,1340.536
19/07/2021 00:00,QLD,Solar,9971.541
19/07/2021 00:00,QLD,Wind,2519.145
19/07/2021 00:00,SA,Battery,319.486
19/07/2021 00:00,SA,Gas,17312.04
19/07/2021 00:00,SA,Liquid Fuel,0
19/07/2021 00:00,SA,Solar,1817.177
19/07/2021 00:00,SA,Wind,20288.184
19/07/2021 00:00,TAS,Gas,0
19/07/2021 00:00,TAS,Hydro,36622.381
19/07/2021 00:00,TAS,Wind,5598.339
19/07/2021 00:00,VIC,Battery,49.698
19/07/2021 00:00,VIC,Brown coal,111529.982
19/07/2021 00:00,VIC,Gas,1414.286
19/07/2021 00:00,VIC,Hydro,9879.199
19/07/2021 00:00,VIC,Solar,1255.764
19/07/2021 00:00,VIC,Wind,28393.986
20/07/2021 00:00,NSW,Black coal,162947.057
20/07/2021 00:00,NSW,Gas,7968.631
20/07/2021 00:00,NSW,Hydro,7162.664
20/07/2021 00:00,NSW,Liquid Fuel,0
20/07/2021 00:00,NSW,Solar,2289.283
20/07/2021 00:00,NSW,Wind,31315.177
20/07/2021 00:00,QLD,Battery,0.218
20/07/2021 00:00,QLD,Biomass,1369.658
20/07/2021 00:00,QLD,Black coal,121407.631
20/07/2021 00:00,QLD,Gas,19319.482
20/07/2021 00:00,QLD,Hydro,4159.437
20/07/2021 00:00,QLD,Liquid Fuel,1710.704
20/07/2021 00:00,QLD,Solar,10206.016
20/07/2021 00:00,QLD,Wind,4924.855
20/07/2021 00:00,SA,Battery,395.706
20/07/2021 00:00,SA,Gas,12094.059
20/07/2021 00:00,SA,Liquid Fuel,0
20/07/2021 00:00,SA,Solar,816.082
20/07/2021 00:00,SA,Wind,28661.494
20/07/2021 00:00,TAS,Gas,0
20/07/2021 00:00,TAS,Hydro,29258.614
20/07/2021 00:00,TAS,Wind,7100.512
20/07/2021 00:00,VIC,Battery,52.751
20/07/2021 00:00,VIC,Brown coal,106823.404
20/07/2021 00:00,VIC,Gas,236.987
20/07/2021 00:00,VIC,Hydro,8989.064
20/07/2021 00:00,VIC,Solar,912.88
20/07/2021 00:00,VIC,Wind,45815.649
21/07/2021 00:00,NSW,Black coal,159911.616
21/07/2021 00:00,NSW,Gas,15620.426
21/07/2021 00:00,NSW,Hydro,6676.505
21/07/2021 00:00,NSW,Liquid Fuel,0
21/07/2021 00:00,NSW,Solar,7359.813
21/07/2021 00:00,NSW,Wind,15176.978
21/07/2021 00:00,QLD,Battery,0
21/07/2021 00:00,QLD,Biomass,1275.1
21/07/2021 00:00,QLD,Black coal,118510.564
21/07/2021 00:00,QLD,Gas,21857.875
21/07/2021 00:00,QLD,Hydro,3906.457
21/07/2021 00:00,QLD,Liquid Fuel,2112.454
21/07/2021 00:00,QLD,Solar,9454.074
21/07/2021 00:00,QLD,Wind,8771.655
21/07/2021 00:00,SA,Battery,420.161
21/07/2021 00:00,SA,Gas,24539.772
21/07/2021 00:00,SA,Liquid Fuel,165.42
21/07/2021 00:00,SA,Solar,1023.322
21/07/2021 00:00,SA,Wind,9293.999
21/07/2021 00:00,TAS,Gas,0
21/07/2021 00:00,TAS,Hydro,37768.952
21/07/2021 00:00,TAS,Wind,6205.616
21/07/2021 00:00,VIC,Battery,79.603
21/07/2021 00:00,VIC,Brown coal,110624.551
21/07/2021 00:00,VIC,Gas,8088.099
21/07/2021 00:00,VIC,Hydro,17752.867
21/07/2021 00:00,VIC,Solar,3269.645
21/07/2021 00:00,VIC,Wind,14477.27
22/07/2021 00:00,NSW,Black coal,159344.736
22/07/2021 00:00,NSW,Gas,18068.888
22/07/2021 00:00,NSW,Hydro,8164.324
22/07/2021 00:00,NSW,Liquid Fuel,0
22/07/2021 00:00,NSW,Solar,6312.605
22/07/2021 00:00,NSW,Wind,9093.734
22/07/2021 00:00,QLD,Battery,0
22/07/2021 00:00,QLD,Biomass,1473.2
22/07/2021 00:00,QLD,Black coal,120666.284
22/07/2021 00:00,QLD,Gas,22742.279
22/07/2021 00:00,QLD,Hydro,4063.192
22/07/2021 00:00,QLD,Liquid Fuel,1980.99
22/07/2021 00:00,QLD,Solar,9451.059
22/07/2021 00:00,QLD,Wind,4379.196
22/07/2021 00:00,SA,Battery,354.481
22/07/2021 00:00,SA,Gas,17914.08
22/07/2021 00:00,SA,Liquid Fuel,13.377
22/07/2021 00:00,SA,Solar,388.858
22/07/2021 00:00,SA,Wind,29159.276
22/07/2021 00:00,TAS,Gas,0
22/07/2021 00:00,TAS,Hydro,37196.359
22/07/2021 00:00,TAS,Wind,4982.003
22/07/2021 00:00,VIC,Battery,90.838
22/07/2021 00:00,VIC,Brown coal,108090.784
22/07/2021 00:00,VIC,Gas,7402.632
22/07/2021 00:00,VIC,Hydro,9263.644
22/07/2021 00:00,VIC,Solar,1759.384
22/07/2021 00:00,VIC,Wind,30624.502
23/07/2021 00:00,NSW,Black coal,169334.513
23/07/2021 00:00,NSW,Gas,14619.78
23/07/2021 00:00,NSW,Hydro,5053.215
23/07/2021 00:00,NSW,Liquid Fuel,0
23/07/2021 00:00,NSW,Solar,2528.454
23/07/2021 00:00,NSW,Wind,16197.127
23/07/2021 00:00,QLD,Battery,0
23/07/2021 00:00,QLD,Biomass,1635.042
23/07/2021 00:00,QLD,Black coal,124288.112
23/07/2021 00:00,QLD,Gas,23183.475
23/07/2021 00:00,QLD,Hydro,4195.51
23/07/2021 00:00,QLD,Liquid Fuel,2193.368
23/07/2021 00:00,QLD,Solar,8093.831
23/07/2021 00:00,QLD,Wind,5766.345
23/07/2021 00:00,SA,Battery,277.895
23/07/2021 00:00,SA,Gas,27142.322
23/07/2021 00:00,SA,Liquid Fuel,32.957
23/07/2021 00:00,SA,Solar,1018.857
23/07/2021 00:00,SA,Wind,12086.268
23/07/2021 00:00,TAS,Gas,0
23/07/2021 00:00,TAS,Hydro,38204.138
23/07/2021 00:00,TAS,Wind,4574.338
23/07/2021 00:00,VIC,Battery,30.006
23/07/2021 00:00,VIC,Brown coal,96837.521
23/07/2021 00:00,VIC,Gas,18469.351
23/07/2021 00:00,VIC,Hydro,17249.166
23/07/2021 00:00,VIC,Solar,1384.937
23/07/2021 00:00,VIC,Wind,15129.756
24/07/2021 00:00,NSW,Black coal,146378.386
24/07/2021 00:00,NSW,Gas,1530.465
24/07/2021 00:00,NSW,Hydro,3836.83
24/07/2021 00:00,NSW,Liquid Fuel,0
24/07/2021 00:00,NSW,Solar,3815.199
24/07/2021 00:00,NSW,Wind,30209.461
24/07/2021 00:00,QLD,Battery,0
24/07/2021 00:00,QLD,Biomass,1412.583
24/07/2021 00:00,QLD,Black coal,115016.126
24/07/2021 00:00,QLD,Gas,14572.105
24/07/2021 00:00,QLD,Hydro,3474.427
24/07/2021 00:00,QLD,Liquid Fuel,38.036
24/07/2021 00:00,QLD,Solar,8923.541
24/07/2021 00:00,QLD,Wind,4015.682
24/07/2021 00:00,SA,Battery,264.061
24/07/2021 00:00,SA,Gas,8281.815
24/07/2021 00:00,SA,Liquid Fuel,0
24/07/2021 00:00,SA,Solar,560.615
24/07/2021 00:00,SA,Wind,32772.556
24/07/2021 00:00,TAS,Gas,0
24/07/2021 00:00,TAS,Hydro,28376.863
24/07/2021 00:00,TAS,Wind,8044.023
24/07/2021 00:00,VIC,Battery,67.087
24/07/2021 00:00,VIC,Brown coal,94011.071
24/07/2021 00:00,VIC,Gas,96.417
24/07/2021 00:00,VIC,Hydro,952.779
24/07/2021 00:00,VIC,Solar,990.315
24/07/2021 00:00,VIC,Wind,51558.408
25/07/2021 00:00,NSW,Black coal,132533.272
25/07/2021 00:00,NSW,Gas,3211.387
25/07/2021 00:00,NSW,Hydro,3790.243
25/07/2021 00:00,NSW,Liquid Fuel,0
25/07/2021 00:00,NSW,Solar,6575.255
25/07/2021 00:00,NSW,Wind,39494.674
25/07/2021 00:00,QLD,Battery,0
25/07/2021 00:00,QLD,Biomass,1575.417
25/07/2021 00:00,QLD,Black coal,115285.26
25/07/2021 00:00,QLD,Gas,10159.393
25/07/2021 00:00,QLD,Hydro,3383.621
25/07/2021 00:00,QLD,Liquid Fuel,0
25/07/2021 00:00,QLD,Solar,9986.231
25/07/2021 00:00,QLD,Wind,9707.014
25/07/2021 00:00,SA,Battery,222.207
25/07/2021 00:00,SA,Gas,7725.764
25/07/2021 00:00,SA,Liquid Fuel,0
25/07/2021 00:00,SA,Solar,894.296
25/07/2021 00:00,SA,Wind,32054.205
25/07/2021 00:00,TAS,Gas,0
25/07/2021 00:00,TAS,Hydro,23443.14
25/07/2021 00:00,TAS,Wind,10649.484
25/07/2021 00:00,VIC,Battery,45.276
25/07/2021 00:00,VIC,Brown coal,93198.318
25/07/2021 00:00,VIC,Gas,869.667
25/07/2021 00:00,VIC,Hydro,1451.984
25/07/2021 00:00,VIC,Solar,2168.353
25/07/2021 00:00,VIC,Wind,47799.374
26/07/2021 00:00,NSW,Black coal,147761.729
26/07/2021 00:00,NSW,Gas,5754.289
26/07/2021 00:00,NSW,Hydro,5165.424
26/07/2021 00:00,NSW,Liquid Fuel,0
26/07/2021 00:00,NSW,Solar,5329.097
26/07/2021 00:00,NSW,Wind,29997.307
26/07/2021 00:00,QLD,Battery,0
26/07/2021 00:00,QLD,Biomass,1551.317
26/07/2021 00:00,QLD,Black coal,125248.008
26/07/2021 00:00,QLD,Gas,15530.515
26/07/2021 00:00,QLD,Hydro,2590.743
26/07/2021 00:00,QLD,Liquid Fuel,1151.972
26/07/2021 00:00,QLD,Solar,9578.836
26/07/2021 00:00,QLD,Wind,5578.28
26/07/2021 00:00,SA,Battery,313.118
26/07/2021 00:00,SA,Gas,7990.316
26/07/2021 00:00,SA,Liquid Fuel,0
26/07/2021 00:00,SA,Solar,1371.83
26/07/2021 00:00,SA,Wind,28031.288
26/07/2021 00:00,TAS,Gas,0
26/07/2021 00:00,TAS,Hydro,28913.309
26/07/2021 00:00,TAS,Wind,9426.766
26/07/2021 00:00,VIC,Battery,26.324
26/07/2021 00:00,VIC,Brown coal,95963.652
26/07/2021 00:00,VIC,Gas,943.667
26/07/2021 00:00,VIC,Hydro,1056.292
26/07/2021 00:00,VIC,Solar,1219.113
26/07/2021 00:00,VIC,Wind,46785.524
27/07/2021 00:00,NSW,Black coal,145726.302
27/07/2021 00:00,NSW,Gas,3324.131
27/07/2021 00:00,NSW,Hydro,4680.928
27/07/2021 00:00,NSW,Liquid Fuel,0
27/07/2021 00:00,NSW,Solar,7817.348
27/07/2021 00:00,NSW,Wind,21487.428
27/07/2021 00:00,QLD,Battery,0
27/07/2021 00:00,QLD,Biomass,1748.25
27/07/2021 00:00,QLD,Black coal,126666.868
27/07/2021 00:00,QLD,Gas,14813.847
27/07/2021 00:00,QLD,Hydro,1569.087
27/07/2021 00:00,QLD,Liquid Fuel,701.35
27/07/2021 00:00,QLD,Solar,10169.514
27/07/2021 00:00,QLD,Wind,3019.82
27/07/2021 00:00,SA,Battery,349.128
27/07/2021 00:00,SA,Gas,8015.199
27/07/2021 00:00,SA,Liquid Fuel,0
27/07/2021 00:00,SA,Solar,872.324
27/07/2021 00:00,SA,Wind,30392.461
27/07/2021 00:00,TAS,Gas,0
27/07/2021 00:00,TAS,Hydro,24393.711
27/07/2021 00:00,TAS,Wind,9304.642
27/07/2021 00:00,VIC,Battery,60.238
27/07/2021 00:00,VIC,Brown coal,90131.252
27/07/2021 00:00,VIC,Gas,0
27/07/2021 00:00,VIC,Hydro,707.951
27/07/2021 00:00,VIC,Solar,2223.423
27/07/2021 00:00,VIC,Wind,51561.236
28/07/2021 00:00,NSW,Black coal,140981.261
28/07/2021 00:00,NSW,Gas,206.925
28/07/2021 00:00,NSW,Hydro,4859.25
28/07/2021 00:00,NSW,Liquid Fuel,0
28/07/2021 00:00,NSW,Solar,3514.78
28/07/2021 00:00,NSW,Wind,33163.618
28/07/2021 00:00,QLD,Battery,0
28/07/2021 00:00,QLD,Biomass,1750.2
28/07/2021 00:00,QLD,Black coal,125729.656
28/07/2021 00:00,QLD,Gas,12841.827
28/07/2021 00:00,QLD,Hydro,1412.738
28/07/2021 00:00,QLD,Liquid Fuel,82.583
28/07/2021 00:00,QLD,Solar,10239.495
28/07/2021 00:00,QLD,Wind,5014.811
28/07/2021 00:00,SA,Battery,283.601
28/07/2021 00:00,SA,Gas,10628.419
28/07/2021 00:00,SA,Liquid Fuel,3.413
28/07/2021 00:00,SA,Solar,1006.3
28/07/2021 00:00,SA,Wind,30346.416
28/07/2021 00:00,TAS,Gas,0
28/07/2021 00:00,TAS,Hydro,20240.431
28/07/2021 00:00,TAS,Wind,10290.7
28/07/2021 00:00,VIC,Battery,110.419
28/07/2021 00:00,VIC,Brown coal,90988.456
28/07/2021 00:00,VIC,Gas,2143.438
28/07/2021 00:00,VIC,Hydro,717.558
28/07/2021 00:00,VIC,Solar,1953.515
28/07/2021 00:00,VIC,Wind,45770.247
29/07/2021 00:00,NSW,Black coal,146725.64
29/07/2021 00:00,NSW,Gas,3340.617
29/07/2021 00:00,NSW,Hydro,5420.6
29/07/2021 00:00,NSW,Liquid Fuel,0
29/07/2021 00:00,NSW,Solar,9740.766
29/07/2021 00:00,NSW,Wind,23020.507
29/07/2021 00:00,QLD,Battery,1.097
29/07/2021 00:00,QLD,Biomass,1404.642
29/07/2021 00:00,QLD,Black coal,125756.222
29/07/2021 00:00,QLD,Gas,14778.322
29/07/2021 00:00,QLD,Hydro,1369.069
29/07/2021 00:00,QLD,Liquid Fuel,0
29/07/2021 00:00,QLD,Solar,9396.885
29/07/2021 00:00,QLD,Wind,4656.409
29/07/2021 00:00,SA,Battery,293.975
29/07/2021 00:00,SA,Gas,12171.657
29/07/2021 00:00,SA,Liquid Fuel,73.29
29/07/2021 00:00,SA,Solar,1776.879
29/07/2021 00:00,SA,Wind,18408.27
29/07/2021 00:00,TAS,Gas,0
29/07/2021 00:00,TAS,Hydro,27597.897
29/07/2021 00:00,TAS,Wind,8771.013
29/07/2021 00:00,VIC,Battery,126.648
29/07/2021 00:00,VIC,Brown coal,100080.814
29/07/2021 00:00,VIC,Gas,1348.731
29/07/2021 00:00,VIC,Hydro,1892.69
29/07/2021 00:00,VIC,Solar,3638.959
29/07/2021 00:00,VIC,Wind,36427.267
30/07/2021 00:00,NSW,Black coal,166207.221
30/07/2021 00:00,NSW,Gas,2539.223
30/07/2021 00:00,NSW,Hydro,5448.7
30/07/2021 00:00,NSW,Liquid Fuel,0
30/07/2021 00:00,NSW,Solar,7951.541
30/07/2021 00:00,NSW,Wind,12668.027
30/07/2021 00:00,QLD,Battery,0
